CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,MaxWindCat,MaxTemp_capped,Temp_Range,DewPoint_Range,Humidity_Range,Precipitation_Flag
2005-05-19,29.0,18.0,8.0,3.0,1.0,-1.0,62.0,33.0,15.0,1025,1023,1020,14.64407356948229,11.719856948228882,9.134877384196185,13,6,32.0,0.0,3.2060661764705882,Rain,253,10-20,29.0,21.0,4.0,47.0,0
2005-05-20,31.0,21.0,11.0,4.0,2.0,-2.0,62.0,31.0,12.0,1022,1020,1016,10.0,10.0,10.0,23,8,42.0,0.0,1.0,Rain,278,20-30,31.0,20.0,6.0,50.0,0
2005-05-21,26.0,20.0,14.0,9.0,4.0,1.0,48.0,36.0,21.0,1018,1016,1014,10.0,10.0,10.0,29,10,60.0,0.0,7.0,Rain,259,20-30,26.0,12.0,8.0,27.0,0
2005-05-22,23.0,17.0,10.0,8.0,3.0,-3.0,76.0,40.0,19.0,1018,1014,1013,10.0,10.0,10.0,37,13,47.0,0.0,1.0,Rain,291,30-40,23.0,13.0,11.0,57.0,0
2005-05-23,25.0,16.0,7.0,4.0,-1.0,-4.0,61.0,34.0,14.0,1022,1020,1018,10.0,10.0,10.0,13,5,43.98830576155163,0.0,2.0,Rain,22,10-20,25.0,18.0,8.0,47.0,0
2005-05-24,30.0,20.0,10.0,8.0,2.0,-3.0,58.0,32.0,12.0,1024,1022,1019,14.64407356948229,11.719856948228882,9.134877384196185,14,8,34.0,0.0,3.2060661764705882,Rain,114,10-20,30.0,20.0,11.0,46.0,0
2005-05-25,33.0,22.0,12.0,6.0,2.0,-1.0,58.0,28.0,12.0,1024,1022,1019,14.64407356948229,11.719856948228882,9.134877384196185,19,10,26.0,0.0,3.2060661764705882,Rain,158,10-20,33.0,21.0,7.0,46.0,0
2005-05-26,35.0,24.0,14.0,4.0,2.0,-3.0,51.0,25.0,12.0,1021,1019,1015,14.64407356948229,11.719856948228882,9.134877384196185,23,6,34.0,0.0,3.2060661764705882,Rain,157,20-30,35.0,21.0,7.0,39.0,0
2005-05-27,32.0,23.0,15.0,5.0,2.0,-4.0,42.0,22.0,14.0,1018,1016,1014,14.64407356948229,11.719856948228882,9.134877384196185,21,11,37.0,0.0,3.2060661764705882,Rain,209,20-30,32.0,17.0,9.0,28.0,0
2005-05-28,33.0,24.0,16.0,7.0,4.0,1.0,52.0,28.0,14.0,1018,1015,1012,10.0,10.0,10.0,32,10,35.0,0.0,3.0,Rain,138,30-40,33.0,17.0,6.0,38.0,0
2005-05-29,25.0,21.0,18.0,13.0,8.0,3.0,68.0,43.0,29.0,1020,1017,1015,10.0,10.0,10.0,27,11,39.0,0.0,6.0,Rain,293,20-30,25.0,7.0,10.0,39.0,0
2005-05-30,24.0,21.0,18.0,14.0,13.0,11.0,77.0,62.0,44.0,1023,1021,1019,10.0,10.0,10.0,21,8,43.98830576155163,0.0,6.0,Rain,26,20-30,24.0,6.0,3.0,33.0,0
2005-05-31,26.0,21.0,16.0,16.0,13.0,9.0,94.0,70.0,36.0,1024,1022,1020,10.0,10.0,7.0,27,10,43.98830576155163,0.0,6.0,Rain,10,20-30,26.0,10.0,7.0,58.0,0
2005-06-01,28.0,22.0,16.0,16.0,13.0,10.0,88.0,63.0,32.0,1021,1018,1015,10.0,10.0,10.0,27,6,47.0,0.0,5.0,Rain-Thunderstorm,9,20-30,28.0,12.0,6.0,56.0,0
2005-06-02,30.0,22.0,15.0,15.0,9.0,4.0,94.0,50.0,19.0,1018,1016,1013,10.0,10.0,10.0,11,5,26.0,0.0,3.0,Rain,151,10-20,30.0,15.0,11.0,75.0,0
2005-06-03,32.0,23.0,15.0,11.0,8.0,5.0,77.0,41.0,18.0,1016,1015,1013,10.0,10.0,10.0,21,6,45.0,0.0,5.0,Rain,326,20-30,32.0,17.0,6.0,59.0,0
2005-06-04,33.0,24.0,15.0,13.0,8.0,2.0,77.0,42.0,15.0,1018,1017,1015,10.0,10.0,10.0,23,8,45.0,0.0,1.0,Rain,302,20-30,33.0,18.0,11.0,62.0,0
2005-06-05,34.0,26.0,17.0,11.0,8.0,2.0,64.0,35.0,15.0,1021,1019,1017,14.64407356948229,11.719856948228882,9.134877384196185,16,10,32.0,0.0,3.2060661764705882,Rain,11,10-20,34.0,17.0,9.0,49.0,0
2005-06-06,34.0,26.0,17.0,5.0,3.0,0.0,45.0,23.0,12.0,1021,1019,1016,14.64407356948229,11.719856948228882,9.134877384196185,26,11,40.0,0.0,3.2060661764705882,Rain,15,20-30,34.0,17.0,5.0,33.0,0
2005-06-07,32.0,24.0,17.0,7.0,4.0,-2.0,52.0,28.0,12.0,1024,1022,1020,14.64407356948229,11.719856948228882,9.134877384196185,29,18,50.0,0.0,3.2060661764705882,Rain,27,20-30,32.0,15.0,9.0,40.0,0
2005-06-08,33.0,24.0,15.0,9.0,4.0,-2.0,59.0,29.0,11.0,1025,1022,1019,10.0,10.0,10.0,23,8,26.0,0.0,1.0,Rain,2,20-30,33.0,18.0,11.0,48.0,0
2005-06-09,33.0,24.0,16.0,6.0,3.0,0.0,45.0,26.0,13.0,1023,1020,1015,14.64407356948229,11.719856948228882,9.134877384196185,23,10,34.0,0.0,3.2060661764705882,Rain,222,20-30,33.0,17.0,6.0,32.0,0
2005-06-10,32.0,24.0,17.0,12.0,4.0,-1.0,56.0,28.0,15.0,1017,1015,1012,10.0,10.0,10.0,45,13,32.0,0.0,5.0,Rain-Thunderstorm,309,40-50,32.0,15.0,13.0,41.0,0
2005-06-11,33.0,24.0,16.0,12.0,7.0,-3.0,77.0,41.0,12.0,1015,1011,1008,10.0,10.0,10.0,32,10,29.0,0.0,3.0,Rain,243,30-40,33.0,17.0,15.0,65.0,0
2005-06-12,31.0,23.0,17.0,10.0,6.0,0.0,52.0,30.0,18.0,1010,1009,1007,10.0,10.0,10.0,32,14,52.0,0.0,3.0,Rain,239,30-40,31.0,14.0,10.0,34.0,0
2005-06-13,25.0,21.0,17.0,9.0,6.0,3.0,56.0,36.0,25.0,1013,1010,1009,10.0,10.0,10.0,34,18,61.0,0.0,3.0,Rain,226,30-40,25.0,8.0,6.0,31.0,0
2005-06-14,28.0,22.0,17.0,8.0,6.0,1.0,55.0,35.0,18.0,1020,1016,1013,10.0,10.0,10.0,21,13,39.0,0.0,4.0,Rain,268,20-30,28.0,11.0,7.0,37.0,0
2005-06-15,31.0,22.0,14.0,6.0,4.0,3.0,55.0,32.0,18.0,1023,1022,1020,10.0,10.0,10.0,19,6,34.0,0.0,3.0,Rain,317,10-20,31.0,17.0,3.0,37.0,0
2005-06-16,34.0,24.0,16.0,8.0,6.0,4.0,52.0,30.0,15.0,1025,1023,1021,14.64407356948229,11.719856948228882,9.134877384196185,14,6,43.98830576155163,0.0,3.2060661764705882,Rain,351,10-20,34.0,18.0,4.0,37.0,0
2005-06-17,36.0,28.0,20.0,11.0,9.0,5.0,56.0,31.0,15.0,1025,1023,1020,10.0,10.0,10.0,23,8,43.98830576155163,0.0,1.0,Rain,69,20-30,36.0,16.0,6.0,41.0,0
2005-06-18,35.0,28.0,20.0,11.0,9.0,7.0,53.0,33.0,19.0,1024,1021,1017,10.0,10.0,10.0,29,11,43.98830576155163,0.0,3.0,Rain,159,20-30,35.0,15.0,4.0,34.0,0
2005-06-19,36.0,28.0,21.0,10.0,7.0,4.0,40.0,25.0,15.0,1019,1017,1014,10.0,10.0,10.0,19,8,32.0,0.0,5.0,Rain,147,10-20,36.0,15.0,6.0,25.0,0
2005-06-20,36.0,29.0,22.0,12.0,9.0,7.0,53.0,32.0,18.0,1019,1017,1014,10.0,10.0,10.0,34,13,39.0,0.0,3.0,Thunderstorm,12,30-40,36.0,14.0,5.0,35.0,0
2005-06-21,36.0,28.0,20.0,14.0,10.0,3.0,64.0,37.0,14.0,1020,1019,1016,10.0,10.0,10.0,23,8,55.0,0.0,3.0,Rain,195,20-30,36.0,16.0,11.0,50.0,0
2005-06-22,37.0,28.0,19.0,12.0,9.0,3.0,64.0,36.0,15.0,1022,1020,1018,10.0,10.0,10.0,39,10,64.0,0.0,3.0,Thunderstorm,338,30-40,37.0,18.0,9.0,49.0,0
2005-06-23,29.0,24.0,21.0,16.0,13.0,10.0,73.0,54.0,30.0,1025,1022,1019,10.0,10.0,6.0,52,16,40.0,0.0,4.0,Rain,45,50-60,29.0,8.0,6.0,43.0,0
2005-06-24,32.0,23.0,16.0,15.0,12.0,7.0,83.0,49.0,21.0,1022,1017,1015,10.0,10.0,10.0,26,10,47.0,0.0,2.0,Rain,239,20-30,32.0,16.0,8.0,62.0,0
2005-06-25,33.0,24.0,17.0,11.0,8.0,2.0,64.0,34.0,14.0,1017,1016,1014,10.0,10.0,10.0,26,11,48.0,0.0,2.0,Rain,217,20-30,33.0,16.0,9.0,50.0,0
2005-06-26,34.0,24.0,16.0,11.0,4.0,-3.0,55.0,29.0,11.0,1019,1017,1016,10.0,10.0,10.0,27,10,58.0,0.0,3.0,Rain,204,20-30,34.0,18.0,14.0,44.0,0
2005-06-27,36.0,27.0,19.0,11.0,6.0,-3.0,44.0,28.0,13.0,1020,1017,1014,10.0,10.0,10.0,45,11,64.0,0.0,4.0,Rain,150,40-50,36.0,17.0,14.0,31.0,0
2005-06-28,31.0,26.0,20.0,15.0,6.0,1.0,57.0,31.0,15.0,1018,1016,1014,10.0,10.0,10.0,27,16,58.0,0.0,2.0,Rain,206,20-30,31.0,11.0,14.0,42.0,0
2005-06-29,29.0,21.0,14.0,6.0,4.0,0.0,51.0,31.0,15.0,1017,1015,1013,10.0,10.0,10.0,23,10,48.0,0.0,1.0,Rain,281,20-30,29.0,15.0,6.0,36.0,0
2005-06-30,32.0,23.0,16.0,6.0,5.0,4.0,52.0,31.0,17.0,1017,1016,1014,10.0,10.0,10.0,21,6,34.0,0.0,1.0,Rain,289,20-30,32.0,16.0,2.0,35.0,0
2005-07-01,33.0,26.0,19.0,10.0,6.0,2.0,56.0,29.0,14.0,1021,1019,1017,10.0,10.0,10.0,19,6,43.98830576155163,0.0,1.0,Rain,2,10-20,33.0,14.0,8.0,42.0,0
2005-07-02,36.0,27.0,19.0,13.0,7.0,2.0,49.0,30.0,12.0,1022,1020,1017,10.0,10.0,10.0,21,11,34.0,0.0,1.0,Rain,322,20-30,36.0,17.0,11.0,37.0,0
2005-07-03,38.0,29.0,20.0,12.0,6.0,2.0,43.0,25.0,11.0,1019,1016,1012,10.0,10.0,10.0,27,8,39.0,0.0,1.0,Rain,254,20-30,38.0,18.0,10.0,32.0,0
2005-07-04,35.0,28.0,21.0,9.0,7.0,4.0,40.0,25.0,16.0,1015,1012,1011,10.0,10.0,10.0,29,11,48.0,0.0,3.0,Rain,253,20-30,35.0,14.0,5.0,24.0,0
2005-07-05,33.0,24.0,16.0,8.0,6.0,0.0,59.0,32.0,13.0,1019,1017,1016,10.0,10.0,10.0,24,8,34.0,0.0,1.0,Rain,13,20-30,33.0,17.0,8.0,46.0,0
2005-07-06,35.0,27.0,18.0,8.0,6.0,2.0,52.0,29.0,14.0,1019,1017,1014,10.0,10.0,10.0,21,11,35.0,0.0,1.0,Rain,6,20-30,35.0,17.0,6.0,38.0,0
2005-07-07,34.0,26.0,18.0,12.0,8.0,4.0,59.0,36.0,15.0,1017,1015,1012,10.0,10.0,10.0,32,16,45.0,0.0,2.0,Rain,14,30-40,34.0,16.0,8.0,44.0,0
2005-07-08,32.0,24.0,17.0,12.0,8.0,3.0,52.0,37.0,20.0,1017,1015,1012,10.0,10.0,10.0,26,14,43.98830576155163,0.0,3.0,Rain,17,20-30,32.0,15.0,9.0,32.0,0
2005-07-09,34.0,26.0,18.0,14.0,7.0,-2.0,56.0,35.0,12.0,1018,1016,1014,10.0,10.0,10.0,27,11,34.0,0.0,2.0,Rain,355,20-30,34.0,16.0,16.0,44.0,0
2005-07-10,31.0,23.0,16.0,7.0,3.0,-3.0,52.0,30.0,13.0,1021,1019,1018,10.0,10.0,10.0,27,18,47.0,0.0,1.0,Rain,33,20-30,31.0,15.0,10.0,39.0,0
2005-07-11,34.0,24.0,16.0,9.0,4.0,-2.0,45.0,27.0,15.0,1025,1023,1020,14.64407356948229,11.719856948228882,9.134877384196185,19,10,26.0,0.0,3.2060661764705882,Rain,53,10-20,34.0,18.0,11.0,30.0,0
2005-07-12,36.0,28.0,20.0,10.0,4.0,-3.0,52.0,25.0,11.0,1023,1021,1018,14.64407356948229,11.719856948228882,9.134877384196185,24,11,37.0,0.0,3.2060661764705882,Rain,349,20-30,36.0,16.0,13.0,41.0,0
2005-07-13,36.0,28.0,21.0,8.0,6.0,1.0,43.0,25.0,12.0,1021,1019,1016,10.0,10.0,10.0,19,13,37.0,0.0,1.0,Rain,345,10-20,36.0,15.0,7.0,31.0,0
2005-07-14,37.0,29.0,21.0,10.0,6.0,4.0,38.0,24.0,13.0,1020,1018,1016,10.0,10.0,10.0,29,8,63.0,0.0,2.0,Rain,146,20-30,37.0,16.0,6.0,25.0,0
2005-07-15,37.0,29.0,22.0,11.0,6.0,-2.0,46.0,24.0,9.0,1021,1019,1017,14.64407356948229,11.719856948228882,9.134877384196185,27,14,50.0,0.0,3.2060661764705882,Rain,186,20-30,37.0,15.0,13.0,37.0,0
2005-07-16,37.0,27.0,18.0,3.0,-1.0,-5.0,34.0,17.0,7.0,1020,1018,1017,8.0,8.0,8.0,37,10,63.0,0.0,0.0,Rain,254,30-40,37.0,19.0,8.0,27.0,0
2005-07-17,33.0,24.0,17.0,5.0,1.0,-2.0,32.0,20.0,12.0,1019,1017,1014,10.0,10.0,10.0,32,11,50.0,0.0,1.0,Rain,234,30-40,33.0,16.0,7.0,20.0,0
2005-07-18,30.0,24.0,19.0,9.0,5.0,-1.0,52.0,31.0,14.0,1021,1018,1016,14.64407356948229,11.719856948228882,9.134877384196185,26,16,42.0,0.0,3.2060661764705882,Rain,274,20-30,30.0,11.0,10.0,38.0,0
2005-07-19,35.0,26.0,17.0,8.0,3.0,-2.0,52.0,26.0,10.0,1024,1023,1021,14.64407356948229,11.719856948228882,9.134877384196185,13,8,34.0,0.0,3.2060661764705882,Rain,352,10-20,35.0,18.0,10.0,42.0,0
2005-07-20,38.0,29.0,20.0,10.0,4.0,-2.0,46.0,24.0,9.0,1026,1024,1021,10.0,10.0,10.0,24,8,45.0,0.0,1.0,Rain,277,20-30,38.0,18.0,12.0,37.0,0
2005-07-21,38.0,29.0,20.0,7.0,2.0,-5.0,33.0,17.0,8.0,1022,1019,1015,14.64407356948229,11.719856948228882,9.134877384196185,29,13,45.0,0.0,3.2060661764705882,Rain,261,20-30,38.0,18.0,12.0,25.0,0
2005-07-22,37.0,28.0,20.0,6.0,3.0,-3.0,38.0,20.0,10.0,1016,1014,1011,10.0,10.0,10.0,23,11,39.0,0.0,2.0,Rain,330,20-30,37.0,17.0,9.0,28.0,0
2005-07-23,36.0,27.0,19.0,9.0,6.0,0.0,49.0,26.0,11.0,1013,1012,1009,14.64407356948229,11.719856948228882,9.134877384196185,32,11,52.0,0.0,3.2060661764705882,Rain,271,30-40,36.0,17.0,9.0,38.0,0
2005-07-24,34.0,27.0,19.0,7.0,3.0,-1.0,37.0,22.0,12.0,1013,1011,1010,10.0,10.0,10.0,27,11,55.0,0.0,1.0,Rain,214,20-30,34.0,15.0,8.0,25.0,0
2005-07-25,32.0,26.0,21.0,13.0,9.0,3.0,50.0,35.0,16.0,1013,1012,1011,10.0,10.0,10.0,24,13,58.0,0.0,1.0,Rain,215,20-30,32.0,11.0,10.0,34.0,0
2005-07-26,31.0,24.0,19.0,12.0,11.0,7.0,60.0,42.0,22.0,1014,1014,1012,10.0,10.0,10.0,23,10,45.0,0.0,3.0,Rain,223,20-30,31.0,12.0,5.0,38.0,0
2005-07-27,30.0,27.0,23.0,13.0,10.0,8.0,53.0,35.0,25.0,1014,1013,1012,10.0,10.0,10.0,34,21,61.0,0.0,4.0,Rain,229,30-40,30.0,7.0,5.0,28.0,0
2005-07-28,29.0,24.0,20.0,14.0,11.0,6.0,68.0,44.0,25.0,1017,1015,1014,10.0,10.0,10.0,26,16,52.0,0.0,4.0,Rain,232,20-30,29.0,9.0,8.0,43.0,0
2005-07-29,28.0,24.0,20.0,10.0,5.0,-4.0,49.0,31.0,13.0,1018,1017,1016,10.0,10.0,10.0,29,13,53.0,0.0,1.0,Rain,240,20-30,28.0,8.0,14.0,36.0,0
2005-07-30,30.0,21.0,13.0,4.0,1.0,-3.0,51.0,26.0,12.0,1020,1017,1015,14.64407356948229,11.719856948228882,9.134877384196185,13,6,43.98830576155163,0.0,3.2060661764705882,Rain,360,10-20,30.0,17.0,7.0,39.0,0
2005-07-31,33.0,24.0,16.0,13.0,5.0,-2.0,55.0,32.0,11.0,1018,1015,1012,10.0,10.0,10.0,23,11,42.0,0.0,2.0,Rain,311,20-30,33.0,17.0,15.0,44.0,0
2005-08-01,32.0,26.0,19.0,16.0,9.0,-4.0,73.0,44.0,10.0,1018,1014,1012,10.0,10.0,6.0,29,13,48.0,0.0,4.0,Rain,182,20-30,32.0,13.0,20.0,63.0,0
2005-08-02,28.0,21.0,14.0,12.0,6.0,1.0,67.0,41.0,20.0,1022,1020,1018,10.0,10.0,10.0,26,18,42.0,0.0,1.0,Rain,39,20-30,28.0,14.0,11.0,47.0,0
2005-08-03,32.0,23.0,14.0,7.0,1.0,-6.0,63.0,28.0,9.0,1025,1023,1021,14.64407356948229,11.719856948228882,9.134877384196185,24,14,47.0,0.0,3.2060661764705882,Rain,31,20-30,32.0,18.0,13.0,54.0,0
2005-08-04,35.0,26.0,17.0,5.0,1.0,-4.0,42.0,22.0,10.0,1025,1023,1020,14.64407356948229,11.719856948228882,9.134877384196185,21,11,34.0,0.0,3.2060661764705882,Rain,26,20-30,35.0,18.0,9.0,32.0,0
2005-08-05,36.0,26.0,16.0,7.0,2.0,-6.0,39.0,21.0,11.0,1024,1022,1019,14.64407356948229,11.719856948228882,9.134877384196185,16,8,29.0,0.0,3.2060661764705882,Rain,248,10-20,36.0,20.0,13.0,28.0,0
2005-08-06,38.0,28.0,18.0,2.0,-2.0,-5.0,26.0,15.0,8.0,1021,1019,1016,14.64407356948229,11.719856948228882,9.134877384196185,14,10,27.0,0.0,3.2060661764705882,Rain,305,10-20,38.0,20.0,7.0,18.0,0
2005-08-07,39.0,28.0,18.0,5.0,1.0,-5.0,32.0,18.0,9.0,1019,1016,1013,10.0,10.0,10.0,24,8,47.0,0.0,3.0,Rain,325,20-30,39.0,21.0,10.0,23.0,0
2005-08-08,37.0,29.0,21.0,4.0,1.0,-5.0,31.0,17.0,8.0,1013,1012,1010,10.0,10.0,8.0,27,10,50.0,0.0,4.0,Rain,255,20-30,37.0,16.0,9.0,23.0,0
2005-08-09,35.0,26.0,17.0,7.0,-2.0,-7.0,28.0,17.0,7.0,1012,1010,1008,10.0,10.0,10.0,34,11,64.0,0.0,5.0,Rain,251,30-40,35.0,18.0,14.0,21.0,0
2005-08-10,27.0,23.0,19.0,15.0,12.0,8.0,78.0,55.0,30.0,1014,1013,1010,10.0,10.0,7.0,27,18,50.0,0.0,4.0,Rain,228,20-30,27.0,8.0,7.0,48.0,0
2005-08-11,30.0,23.0,17.0,15.0,10.0,2.0,83.0,50.0,17.0,1018,1015,1014,10.0,10.0,10.0,21,6,43.98830576155163,0.0,2.0,Rain,17,20-30,30.0,13.0,13.0,66.0,0
2005-08-12,33.0,24.0,16.0,8.0,4.0,-1.0,55.0,30.0,13.0,1020,1019,1016,10.0,10.0,10.0,19,11,32.0,0.0,1.0,Rain,21,10-20,33.0,17.0,9.0,42.0,0
2005-08-13,34.0,27.0,19.0,11.0,4.0,-1.0,37.0,25.0,15.0,1022,1020,1018,10.0,10.0,10.0,13,8,43.98830576155163,0.0,1.0,Rain,330,10-20,34.0,15.0,12.0,22.0,0
2005-08-14,36.0,27.0,19.0,5.0,3.0,0.0,40.0,22.0,12.0,1022,1020,1017,10.0,10.0,10.0,23,6,43.98830576155163,0.0,1.0,Rain,340,20-30,36.0,17.0,5.0,28.0,0
2005-08-15,37.0,28.0,19.0,7.0,4.0,1.0,46.0,23.0,10.0,1019,1017,1013,10.0,10.0,10.0,24,13,37.0,0.0,1.0,Rain,57,20-30,37.0,18.0,6.0,36.0,0
2005-08-16,32.0,27.0,22.0,12.0,8.0,2.0,47.0,31.0,17.0,1015,1013,1010,10.0,10.0,8.0,19,8,40.0,0.0,6.0,Rain,245,10-20,32.0,10.0,10.0,30.0,0
2005-08-17,34.0,26.0,17.0,13.0,5.0,-3.0,47.0,28.0,9.0,1014,1012,1011,10.0,10.0,10.0,23,10,50.0,0.0,2.0,Rain,235,20-30,34.0,17.0,16.0,38.0,0
2005-08-18,34.0,26.0,17.0,9.0,6.0,3.0,48.0,28.0,15.0,1016,1014,1013,10.0,10.0,10.0,14,6,35.0,0.0,1.0,Rain,272,10-20,34.0,17.0,6.0,33.0,0
2005-08-19,30.0,24.0,19.0,13.0,9.0,4.0,56.0,39.0,23.0,1022,1019,1016,10.0,10.0,10.0,32,10,50.0,0.0,5.0,Rain,27,30-40,30.0,11.0,9.0,33.0,0
2005-08-20,28.0,22.0,16.0,9.0,4.0,-2.0,55.0,36.0,14.0,1024,1023,1021,10.0,10.0,10.0,35,21,53.0,0.0,1.0,Rain,21,30-40,28.0,12.0,11.0,41.0,0
2005-08-21,25.0,18.0,12.0,4.0,3.0,2.0,54.0,36.0,22.0,1025,1023,1021,10.0,10.0,10.0,24,13,39.0,0.0,2.0,Rain,22,20-30,25.0,13.0,2.0,32.0,0
2005-08-22,29.0,19.0,10.0,5.0,3.0,-3.0,62.0,36.0,12.0,1024,1022,1019,14.64407356948229,11.719856948228882,9.134877384196185,26,10,43.98830576155163,0.0,3.2060661764705882,Rain,8,20-30,29.0,19.0,8.0,50.0,0
2005-08-23,31.0,23.0,15.0,9.0,6.0,3.0,63.0,36.0,18.0,1022,1020,1017,10.0,10.0,10.0,19,10,39.0,0.0,1.0,Rain,16,10-20,31.0,16.0,6.0,45.0,0
2005-08-24,33.0,24.0,15.0,8.0,4.0,0.0,59.0,31.0,14.0,1020,1017,1014,14.64407356948229,11.719856948228882,9.134877384196185,23,6,42.0,0.0,3.2060661764705882,Rain,262,20-30,33.0,18.0,8.0,45.0,0
2005-08-25,34.0,24.0,15.0,3.0,1.0,-2.0,45.0,23.0,10.0,1017,1015,1014,8.0,7.0,6.0,21,10,45.0,0.0,0.0,Rain,273,20-30,34.0,19.0,5.0,35.0,0
2005-08-26,34.0,24.0,16.0,7.0,3.0,0.0,48.0,25.0,11.0,1018,1016,1015,10.0,10.0,10.0,26,8,61.0,0.0,1.0,Rain,255,20-30,34.0,18.0,7.0,37.0,0
2005-08-27,33.0,26.0,18.0,8.0,7.0,4.0,49.0,30.0,16.0,1019,1017,1015,10.0,10.0,10.0,23,5,42.0,0.0,1.0,Rain,234,20-30,33.0,15.0,4.0,33.0,0
2005-08-28,33.0,26.0,19.0,10.0,8.0,6.0,52.0,31.0,20.0,1020,1018,1016,14.64407356948229,11.719856948228882,9.134877384196185,21,6,37.0,0.0,3.2060661764705882,Rain,199,20-30,33.0,14.0,4.0,32.0,0
2005-08-29,34.0,27.0,19.0,16.0,12.0,7.0,73.0,42.0,20.0,1021,1019,1017,14.64407356948229,11.719856948228882,9.134877384196185,13,6,37.0,0.0,3.2060661764705882,Rain,162,10-20,34.0,15.0,9.0,53.0,0
2005-08-30,35.0,28.0,20.0,16.0,12.0,6.0,73.0,42.0,17.0,1023,1020,1017,14.64407356948229,11.719856948228882,9.134877384196185,21,10,35.0,0.0,3.2060661764705882,Rain,175,20-30,35.0,15.0,10.0,56.0,0
2005-08-31,33.0,26.0,19.0,14.0,11.0,7.0,60.0,40.0,23.0,1019,1017,1013,10.0,10.0,10.0,21,8,42.0,0.0,5.0,Rain,182,20-30,33.0,14.0,7.0,37.0,0
2005-09-01,32.0,24.0,18.0,14.0,6.0,1.0,57.0,30.0,15.0,1018,1016,1015,10.0,10.0,10.0,16,8,34.0,0.0,1.0,Rain,235,10-20,32.0,14.0,13.0,42.0,0
2005-09-02,33.0,26.0,18.0,16.0,10.0,3.0,69.0,40.0,21.0,1022,1020,1017,10.0,10.0,10.0,19,8,35.0,0.0,1.0,Rain,142,10-20,33.0,15.0,13.0,48.0,0
2005-09-03,34.0,27.0,19.0,14.0,9.0,5.0,60.0,37.0,18.0,1024,1023,1021,10.0,10.0,10.0,19,8,40.0,0.0,1.0,Rain,190,10-20,34.0,15.0,9.0,42.0,0
2005-09-04,34.0,26.0,17.0,8.0,3.0,-1.0,42.0,26.0,11.0,1024,1022,1019,14.64407356948229,11.719856948228882,9.134877384196185,24,8,40.0,0.0,3.2060661764705882,Rain,268,20-30,34.0,17.0,9.0,31.0,0
2005-09-05,29.0,23.0,17.0,8.0,4.0,-1.0,38.0,27.0,15.0,1020,1016,1013,10.0,10.0,10.0,32,16,47.0,0.0,2.0,Rain,252,30-40,29.0,12.0,9.0,23.0,0
2005-09-06,24.0,19.0,14.0,12.0,7.0,3.0,64.0,44.0,31.0,1015,1013,1009,10.0,10.0,10.0,32,13,50.0,0.0,3.0,Rain,220,30-40,24.0,10.0,9.0,33.0,0
2005-09-07,21.0,17.0,13.0,12.0,9.0,6.0,82.0,61.0,38.0,1015,1011,1008,10.0,10.0,10.0,27,14,43.98830576155163,0.0,6.0,Rain-Thunderstorm,355,20-30,21.0,8.0,6.0,44.0,0
2005-09-08,26.0,20.0,14.0,13.0,10.0,4.0,94.0,61.0,26.0,1015,1014,1013,10.0,10.0,10.0,19,5,35.0,0.0,4.0,Rain,84,10-20,26.0,12.0,9.0,68.0,0
2005-09-09,28.0,20.0,12.0,11.0,9.0,6.0,82.0,54.0,26.0,1017,1016,1014,10.0,10.0,10.0,39,11,69.0,0.0,2.0,Rain,236,30-40,28.0,16.0,5.0,56.0,0
2005-09-10,24.0,19.0,14.0,15.0,6.0,-1.0,83.0,46.0,21.0,1018,1017,1016,10.0,10.0,10.0,32,18,53.0,0.0,2.0,Rain,268,30-40,24.0,10.0,16.0,62.0,0
2005-09-11,23.0,17.0,10.0,9.0,5.0,2.0,67.0,44.0,27.0,1017,1016,1015,10.0,10.0,10.0,23,13,37.0,0.0,2.0,Rain,288,20-30,23.0,13.0,7.0,40.0,0
2005-09-12,24.0,18.0,13.0,9.0,7.0,5.0,72.0,48.0,31.0,1021,1018,1017,10.0,10.0,10.0,23,10,48.0,0.0,3.0,Rain,26,20-30,24.0,11.0,4.0,41.0,0
2005-09-13,26.0,18.0,11.0,10.0,6.0,3.0,76.0,47.0,24.0,1024,1023,1021,10.0,10.0,10.0,14,10,43.98830576155163,0.0,2.0,Rain,14,10-20,26.0,15.0,7.0,52.0,0
2005-09-14,28.0,20.0,12.0,10.0,6.0,4.0,67.0,42.0,25.0,1028,1026,1024,10.0,10.0,10.0,11,5,34.0,0.0,1.0,Rain,316,10-20,28.0,16.0,6.0,42.0,0
2005-09-15,30.0,21.0,13.0,10.0,6.0,3.0,63.0,38.0,18.0,1027,1024,1020,14.64407356948229,11.719856948228882,9.134877384196185,13,6,43.98830576155163,0.0,3.2060661764705882,Rain,313,10-20,30.0,17.0,7.0,45.0,0
2005-09-16,31.0,22.0,14.0,9.0,6.0,4.0,55.0,36.0,19.0,1020,1015,1010,10.0,10.0,10.0,29,8,60.0,0.0,3.0,Rain,286,20-30,31.0,17.0,5.0,36.0,0
